image_id,question,predicted_answer,ground_truth_answers,vqa_accuracy
106849,What kind of store are they in?,wine,wine|liquor|wint store|liquor|liquor|liquor|liquor|liquor|liquor|wine store,0.3333333333333333
123627,What is the scene?,race,13 is winning|horse racing|horse race|horse race|horse race|horses|horse race|horse race|horse race|horse racing,0.0
577521,Is this picture angled?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
52020,How can you tell if there is a farm near by?,horse,farmhouse in background|horse|horse|see it in background|can see it|horse|barn|horse|horse grazing|barn,1.0
506115,Are they on a school bus?,yes,yes|no|yes|no|no|no|no|no|no|no,0.6666666666666666
505573,What is this dog wearing?,collar,bowtie|bandana|bowtie|bow tie|bow tie|suit|collar|bow tie|bow tie|tie,0.3333333333333333
387429,How many males are in this photo?,1,6|6|6|6|6|6|6|6|5|6,0.0
227049,What time is it?,8:30,9pm|11:20|11:22 pm|8:20|11 pm|i cannot tell|midnight|midnight|10 pm|nighttime,0.0
292488,What is the lady holding?,phone,phone|cell phone|cell phone|phone|phone|cell phone|phone|phone|phone|cell phone,1.0
555131,Why is the child running?,b,playing baseball|to help catch runner|unanswerable|to catch ball|baseball|no|to cover base|to get ball|trying to catch baseball|yes,0.0
7977,What is the man standing on?,skateboard,skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard,1.0
262371,What is the cat looking at?,cat,camera|resting|camera|camera|camera|camera|camera|camera|person|nothing,0.0
453283,Which slice doesn't have cheese?,none,right|right|right|right|on right|right side slice|right|right one|slice closed to glass of milk|right,0.0
25143,What is in the men's hands?,frisbee,frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbees|frisbee|frisbee|frisbees,1.0
380834,Is there an outboard motor on the boat?,no,no|no|no|no|no|no|no|no|no|no,1.0
450202,What is on the plate?,wine,deli meat and cheese|meats and cheese|lunch meat and cheese|deli meat and cheese|meat|meat and cheese|meat/cheese|deli meat|meats and cheese|meat and cheese,0.0
133470,What are the people on the right watching?,water,paddleboarders|paddleboarders|sunset|boaters|rowers|sunset|paddle boarders|paddle boarders|surfers|people in water,0.0
434700,Which side are the trees?,left,right|right side|right|right|right|right|right|right|right|right,0.0
332861,Does the sink appear to empty?,yes,no|no|no|no|no|no|no|no|no|no,0.0
461245,Are all the giraffes the same color?,no,no|no|yes|yes|yes|no|yes|yes|yes|yes,1.0
293296,How is the sky?,clear,clear|clear|clear|clear|clear|clear and blue|blue|clear|clear|clear,1.0
127092,"According to the sign, who does the project put to work?",people,people|can't read language|people|people|trolley system|unknown|people|drivers|people|people,1.0
378561,Are the girl and dog facing the same direction?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
137954,Is this person wearing pants?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
380106,Are these animals facing each other?,yes,no|no|no|no|no|no|no|no|no|no,0.0
525587,Will this vehicle leave the area soon?,yes,no|no|no|no|no|no|no|no|no|no,0.0
191138,Is someone on the upper boat deck?,yes,too far away to tell|yes|yes|no|yes|yes|no|no|probably|yes,1.0
205605,Where are they drinking wine?,glass,home|home|kitchen|kitchen|home|home|cup|home|kitchen|kitchen,0.0
357255,Are these new phones?,yes,no|no|no|no|no|no|no|no|no|no,0.0
379402,What type of food is on the cutting board?,pizza,pizza|pizza|pizza|pizza|pizza|pizza|pizza|pizza|pizza|pizza,1.0
427639,What is the dog sitting on?,table,floor|wood floor|floor|floor|rug|floor|mat|floor|floor|floor,0.0
396200,What sport are the kids playing?,skateboarding,skateboarding|skateboarding|skateboard|skateboarding|skateboarding|skateboarding|skateboarding|skateboarding|skateboarding|skating,1.0
6226,Is the train moving?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
193245,Which way is most of the people facing?,north,lake|left|left|left|backward|toward water|east|left|right|away,0.0
453310,What color is the truck?,red,red|red|red|red|red|red|red|red|red|red,1.0
83172,Is she in bounds?,yes,no|no|no|no|no|no|no|yes|no|no,0.3333333333333333
93116,What color is the hand towel?,white,red|pink|none|there's no hand towel|pink|white|beige|pink|pink|tan,0.3333333333333333
309579,Where are the audience?,outside,on grass|in grass|park|park|kite show|on grass|field|outside|field|at park,0.3333333333333333
143822,What color is the cover case?,white,clear|clear|white|clear|gray|clear|clear|clear|clear|clear,0.3333333333333333
8065,What sport is being played?,baseball,baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|on field,1.0
73665,What street is the man on?,h,first|main|city street|unknown|street|city|jefferson|330|unknown|main,0.0
311510,What color is the building?,blue,brick|brown|brown|brown|brown|yellow|brown|brown|brown|brown,0.0
360182,What color is the chair?,gray,tan|tan|light brown|tan|brown|tan|brown|tan|brown|beige,0.0
181499,How many laptops in the picture?,1,1|1|1|1|1|1|no|1|1|1,1.0
261471,Are the weather conditions sunny or rainy?,sunny,rainy|sunny|sunny|sunny|overcast|sunny|sunny|rainy|sunny|sunny,1.0
569001,Will 2 or 4 people eat this?,2,yes|2|no|no|2|2|2|2|2|2,1.0
454577,Is this profitable farmland?,yes,no|yes|no|no|no|no|yes|no|no|no,0.6666666666666666
534194,What is in the background?,water,boats|boats|boats|sailboats|trees|boats|boats|boats and houses|boats and houses|trees,0.0
66001,How many screens are visible?,3,3|3|3|3|3|3|2|3|3|3,1.0
505516,What sport is this?,baseball,baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball,1.0
57086,What is the catcher doing?,b,holding out glove|waiting for pitch|holding out glove|catching|catching|catching|waiting to catch ball|crouching|catching|squatting,0.0
314607,Is it a clear day?,no,yes|maybe|yes|yes|yes|yes|yes|yes|yes|yes,0.0
470348,What is the toilet seat made of?,wood,plastic|porcelain|plastic|porcelain|plastic|porcelain|plastic|porcelain|porcelain|porcelain,0.0
276893,Are the pillow cases the same color?,no,"no|no|no|no|no|as blanket, yes|no|no|no|no",1.0
286903,Are the animals outside?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
276893,Do the pillowcases match?,yes,no|no|no|no|no|no|no|no|no|no,0.0
65465,Do the elephants have tusks?,yes,no|no|no|0|no|0|no|no|no|no,0.0
541897,Is this  the typical fashion for riding this bike?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
21979,How many people are pictured?,2,2|2|2|2|2|2|2|2|2|2,1.0
224595,Which popular and educational attraction would this picture be taken on?,school,disney|museum|museum|dc|air force museum|guided tour|plane|museum|air force one|air museum,0.0
141574,How many people are in the photo?,8,1|12|12|12|12|12|18|11|12|12,0.0
400925,What does this hand gesture signify?,wii,rock on|devil horns|rock on|party on|peace|hang 10|rock n roll|rock on|rock and roll|metal,0.0
329219,Are either of the dogs wearing a harness?,no,no|no|no|no|no|no|no|no|no|no,1.0
299757,Are there lights on in the room?,yes,no|yes|yes|yes|yes|yes|no|yes|yes|yes,1.0
470931,Does the fruit look ripe?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
127477,Is this a short haired cat?,yes,no|no|no|no|no|no|no|no|no|no,0.0
58029,Could you see someone clearly in the shower if the door is closed?,yes,yes|yes|no|no|yes|no|no|no|yes|yes,1.0
204147,Is the man wearing glasses?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
77954,Is this for fun or a competition?,competition,competition|competition|competition|competition|competition|competition|competition|competition|competition|competition,1.0
328838,At what meal is this food commonly served?,breakfast,breakfast|breakfast|breakfast|breakfast|breakfast|breakfast|breakfast|breakfast|breakfast|breakfast,1.0
324553,What is the man doing?,taking pictures,standing|watching|photography|standing|taking photos|on safari|watching|standing|taking pictures|looking at animals,0.3333333333333333
142718,"Does the hut have a slightly, or acutely, tilted roof?",yes,acutely|slightly|tilted|yes|slightly|yes|slightly|slightly|slightly|slightly,0.6666666666666666
320600,Is this cat good luck?,yes,yes|yes|no|yes|yes|no|yes|yes|no|no,1.0
236461,Is the surfer going to fall?,yes,yes|yes|yes|yes|yes|yes|yes|no|yes|huff,1.0
540740,Is there any girls in the photo?,yes,no|no|no|no|no|no|no|yes|no|no,0.3333333333333333
62151,Is this area is a drought condition?,no,no|no|no|no|no|no|no|no|no|no,1.0
363241,What color is the tablecloth?,red,white|white|white|no tablecloth|white|white|white|white|white|white,0.0
265200,What kind of food is on the table?,sandwich,sausage|sausage|meat|sausage|hot dog|sausage|sausage|long hot dog|sausage|sausage,0.0
344025,How many hands are in the photo?,2,2|2|2|2|2|2|2|2|2|2,1.0
389256,Where is the cake?,bl,table|table|on plate|table|table|table|on table|table|on plate|on table,0.0
473731,What do you need to be aware of around the horse?,fence,bites/kicks|bite or kick|they may bite or kick|kicking|kicking|kick or buck|they may bite or kick|kicking|they may bite or kick|may bite or kick,0.0
18149,What is the silver pipe towards the left of the image?,door,support post|drain|water|drain pipe|pole|air pipe|pole|vent|yes|drain pipe,0.0
150834,What season is it?,fall,fall|summer/fall|spring|spring|spring|spring|summer|summer|summer|spring,0.3333333333333333
481446,How many eyes do you see?,2,1|1|1|1|1|2|1|1|1|1,0.3333333333333333
36252,What are these people doing?,surfing,surfing|surfing|surfing|surfing|surfing|surfboarding|surfing|surfing|surfing|surfing,1.0
523322,Is the desk messy?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
510782,What color is the suitcase?,red,pink|pink|pink|pink and black|pink|pink|pink|pink|pink|pink,0.0
428786,How many dogs?,1,0|0|0|0|0|0|0|0|0|0,0.0
350334,What are the numbers on the street sign?,1,92|92|92|92|92|92|92|92|bayview pl|92,0.0
114745,What does the sign on the left say?,skateboard,gravity|gravity skateboards|gravity skateboards|gravity|gravity|gravity water boards|gravity|gravity|gravity skateboards|gravity,0.0
221966,Is the cat wearing a collar?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
478736,What part of day is this?,morning,evening|dusk|late evening|dusk|night|evening|dusk|dusk|dusk|early evening,0.0
225480,Are the cows grazing?,yes,yes|no|yes|yes|no|no|yes|yes|no|yes,1.0
426972,What is missing from the bed?,pillow,blanket|sheet|people|comforter|nothing|comforter|headboard|blankets|blanket|cover,0.0
151051,Why style of skiing are the people doing?,downhill,downhill|downhill|downhill|downhill|freestyle|downhill|falling|downhill|downhill|downhill,1.0
258023,Could this be Colorado?,yes,yes|yes|no|yes|yes|yes|yes|yes|yes|yes,1.0
88183,Are they ready to eat?,no,no|no|no|yes|no|yes|no|yes|no|no,1.0
462324,What is the person doing?,skateboarding,skateboarding|skateboarding|skateboarding|skateboarding|skateboarding|skateboarding|skateboarding down stick|skating|skateboarding|skateboarding,1.0
294176,Are these people young or old?,old,both|young|young|both|both|young and old|young|both|old|both,0.3333333333333333
403907,Are the marks on the benches?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
19306,What should you do as you approach this intersection?,stop,go|go|go|go|go|go|go|look|go|drive at lower speed,0.0
451693,Is this pizza shaped like a normal pizza?,yes,circle|no|no|no|no|no|no|no|yes|no,0.3333333333333333
487222,Are there buds on the branch?,no,yes|yes|no|no|yes|no|yes|maybe|no|no,1.0
59009,What is here on the tracks?,trees,train|train|train|train|train|streetcar|train|trolley car|train|train,0.0
561121,What type of boat is this?,boat,houseboat|houseboat|houseboat|houseboat|houseboat|houseboat|house|houseboat|houseboat|houseboat,0.0
221017,What is that animal?,chicken,rooster|rooster|rooster|chicken|rooster|rooster|rooster|rooster|rooster|rooster,0.3333333333333333
541837,Is this vacation retreat?,yes,yes|no|yes|yes|yes|no|yes|yes|no|yes,1.0
188077,How many windows do you count on the plane?,1,8|6|6|8|18|9|7|7|6|8,0.0
162275,Where is the pizza on a board?,i,oven|middle|oven|in oven|oven|pizza in oven|oven|not on board|no|oven,0.0
205239,What time does the clock show?,8:00,12:55|1:55|12:55|12:56|2:00|almost 1|12:55|12:56|12:55|12:55,0.0
419098,What color are the scissors?,pink,"pink|pink|pink|pink|pink, black|pink|pink|pink|pink|pink",1.0
196295,How many elephant tusk are in this photo?,1,3|2|4|3|4|4|4|4|4|3,0.0
114684,Is this person's mouth open?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
54967,Is it dark?,yes,no|no|no|no|no|no|yes|no|no|no,0.3333333333333333
388531,What is the man wearing on his head?,hat,hat|hat|hat|hat|hat|hat|hat|hat|hat|hat,1.0
256838,Is this outside?,yes,no|no|no|no|no|no|no|no|no|no,0.0
110196,Is this an English speaking country?,yes,no|no|no|no|no|no|no|no|no|no,0.0
58194,What is this?,bird,flock of birds|flock of birds|flock of birds|birds|birds|birds|birds|flock of birds|birds|flock of birds,0.0
82157,Is he wearing a tie?,yes,no|no|no|no|no|no|no|no|no|no,0.0
458240,Which part of the photo is not in focus?,water,foreground and background|back|background|green|background|background|grass|background|background|back portion,0.0
164135,What is the boy riding?,skateboard,skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard,1.0
382041,How many books are on the shelf?,1,21|many|20|several|dozens|24|20|lots|many|15,0.0
19132,Do you see the word LOVE anywhere in the photo?,yes,yes|yes|on girl's black t shirt|yes|yes|yes|yes|yes|yes|yes,1.0
179322,Is the microwave broken?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
497299,Who is riding a kite?,child,no one|no one|female|nobody|no one|no one|no one|girl|no one|no one,0.0
31893,What are the animals standing in?,suitcase,suitcase|suitcase|suitcase|backpack|suitcase|suitcase|suitcase|suitcase|suitcase|suitcase,1.0
200882,Are any angels visible on the clock?,yes,5|1|yes|yes|yes|yes|yes|yes|yes|yes,1.0
502895,Is this photo taken in grayscale?,yes,no|no|no|no|no|no|no|no|no|no,0.0
316054,What is coming out of the top of the train?,smoke,smoke|smoke|smoke|steam|smoke|smoke|smoke|smoke|steam|smoke,1.0
152731,Is the sun rising in the photo?,yes,yes|yes|yes|yes|no|yes|yes|yes|yes|yes,1.0
551602,What is in front of this Zebra's nose?,tree,branch|sticks|sticks|stick|sticks|branch|stick|branch|stick|twigs and sticks,0.0
103027,What color is the bag?,black,orange|orange and black|orange|orange black|black and orange|orange|orange|orange|black and orange|black and orange,0.0
234470,What material is covering the floor?,wood,wood|wood|wood|wood|hardwood|wood|wood|wood|wood|wood,1.0
172004,Is the giraffe eating?,no,no|no|no|no|no|no|no|leaves|no|no,1.0
477216,Was this photo taken in a typical American zoo?,yes,no|no|no|no|no|no|no|no|no|no,0.0
195538,How many iPads are there?,1,3|1|2|2|1|1|0|0|1|0,1.0
26432,How many birds can you spot?,100,0|1|0|0|0|0|0|3|0|0,0.0
387079,Are these people playing soccer?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
104112,Does this bathroom need remodeling?,yes,no|no|no|yes|no|no|no|no|no|no,0.3333333333333333
89790,How would you describe the driver's appearance?,good,shaggy|confident|young|clean|redneck|rugged|long haired|friendly and clean|casual|country,0.0
215675,How many sinks are in this room?,1,1|1|1|1|1|1|1|1|1|1,1.0
553867,How many giraffes are visible?,5,10|11|9|9|10|10|10|11|10|10,0.0
234370,How many tusks does the elephant have?,1,2|2|2|2|2|2|2|2|2|2,0.0
418070,Was this just cleaned?,yes,no|no|no|no|no|no|no|no|no|no,0.0
463588,How many animals are here?,4,3|3|3|3|3|3|3|3|3|3,0.0
5486,Is this an old-fashioned room?,yes,yes|yes|yes|yes|yes|yes|no|no|no|yes,1.0
81782,Are doughnuts sitting in a tray?,yes,no|yes|no|on plate|no|no|no|yes|yes|2,1.0
211491,Are they related to the person in the foreground?,no,no|no|yes|maybe|yes|yes|yes|no|yes|no,1.0
549297,Is anyone looking at the camera?,yes,no|no|no|no|no|no|no|no|no|no,0.0
84447,Who is on the ground?,motorcyclist,biker|man|motorcycle rider|motorcyclist|man|biker|motorcycle rider|man|biker|rider,0.3333333333333333
579818,What is the train traveling over?,track,underpass|bridge|bridge|bridge|grassland|bridge|bridge|tracks|bridge|hill,0.0
179069,Is this a woman or male surfer?,man,male|male|woman|woman|neither|not sure|female|woman|woman|female,0.0
